2019-01-14,1046.9200,1041.2600,1051.5300,1044.6900,1144263
2019-01-11,1063.1800,1048.4800,1063.7800,1057.1900,1520756
2019-01-10,1067.6600,1057.7100,1071.1500,1070.3300,1456421
2019-01-09,1081.6500,1066.4000,1082.6300,1074.6600,1199272
2019-01-08,1076.1100,1060.5300,1084.5600,1076.2800,1765267
2019-01-07,1071.5000,1054.7600,1074.0000,1068.3900,1981874
2019-01-04,1032.5900,1027.4200,1070.8400,1070.7100,2093894
2019-01-03,1041.0000,1014.0700,1056.9800,1016.0600,1841066
2019-01-02,1016.5700,1015.7100,1052.3200,1045.8500,1532608
2018-12-31,1050.9600,1023.5900,1052.7000,1035.6100,1493722
2018-12-28,1049.6200,1033.1000,1055.5600,1037.0800,1413772
2018-12-27,1017.1500,997.0000,1043.8900,1043.8800,2109777
2018-12-26,989.0100,983.0000,1040.0000,1039.4600,2373270
2018-12-24,973.9000,970.1100,1003.5400,976.2200,1590328
2018-12-21,1015.3000,973.6900,1024.0200,979.5400,4595891
2018-12-20,1018.1300,996.3600,1034.2200,1009.4100,2673464
2018-12-19,1033.9900,1008.0500,1062.0000,1023.0100,2479338
2018-12-18,1026.0900,1021.4400,1049.4800,1028.7100,2192533
2018-12-17,1037.5100,1007.9000,1053.1500,1016.5300,2385364
2018-12-14,1049.9800,1040.7900,1062.6000,1042.1000,1686619
